Sender: LSF System <lsfadmin@e1014>
Subject: Job 7894025: <matlab -nodisplay -nojvm -singleCompThread -r CollabFilteringEvaluation> in cluster <euler> Done

Job <matlab -nodisplay -nojvm -singleCompThread -r CollabFilteringEvaluation> was submitted from host <euler04> by user <dojan> in cluster <euler>.
Job was executed on host(s) <e1014>, in queue <normal.4h>, as user <dojan> in cluster <euler>.
</cluster/home/dojan> was used as the home directory.
</cluster/home/dojan/cil/cil_2015_nstd_git/project/src> was used as the working directory.
Started at Wed Jun 10 11:41:36 2015
Results reported on Wed Jun 10 13:32:49 2015

Your job looked like:

------------------------------------------------------------
# LSBATCH: User input
matlab -nodisplay -nojvm -singleCompThread -r CollabFilteringEvaluation
------------------------------------------------------------

Successfully completed.

Resource usage summary:

    CPU time :               8484.95 sec.
    Max Memory :             695 MB
    Average Memory :         590.01 MB
    Total Requested Memory : 1024.00 MB
    Delta Memory :           329.00 MB
    (Delta: the difference between Total Requested Memory and Max Memory.)
    Max Swap :               2 MB
    Max Processes :          3
    Max Threads :            9

The output (if any) follows:


                            < M A T L A B (R) >
                  Copyright 1984-2013 The MathWorks, Inc.
                    R2013b (8.2.0.701) 64-bit (glnxa64)
                              August 13, 2013

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
CompBias: l1 = 60, l2 = 57, RMSE: 1.001085
CompBias: l1 = 60, l2 = 58, RMSE: 1.001186
CompBias: l1 = 60, l2 = 59, RMSE: 1.001286
CompBias: l1 = 60, l2 = 60, RMSE: 1.001387
CompBias: l1 = 60, l2 = 61, RMSE: 1.001487
CompBias: l1 = 60, l2 = 62, RMSE: 1.001587
CompBias: l1 = 60, l2 = 63, RMSE: 1.001686
CompBias: l1 = 60, l2 = 64, RMSE: 1.001786
CompBias: l1 = 60, l2 = 65, RMSE: 1.001885
CompBias: l1 = 60, l2 = 66, RMSE: 1.001984
CompBias: l1 = 60, l2 = 67, RMSE: 1.002082
CompBias: l1 = 60, l2 = 68, RMSE: 1.002180
CompBias: l1 = 60, l2 = 69, RMSE: 1.002278
CompBias: l1 = 60, l2 = 70, RMSE: 1.002375
CompBias: l1 = 60, l2 = 71, RMSE: 1.002472
CompBias: l1 = 60, l2 = 72, RMSE: 1.002569
CompBias: l1 = 60, l2 = 73, RMSE: 1.002665
CompBias: l1 = 60, l2 = 74, RMSE: 1.002761
CompBias: l1 = 60, l2 = 75, RMSE: 1.002857
CompBias: l1 = 60, l2 = 76, RMSE: 1.002952
CompBias: l1 = 60, l2 = 77, RMSE: 1.003047
CompBias: l1 = 60, l2 = 78, RMSE: 1.003141
CompBias: l1 = 60, l2 = 79, RMSE: 1.003235
CompBias: l1 = 60, l2 = 80, RMSE: 1.003328
CompBias: l1 = 60, l2 = 81, RMSE: 1.003421
CompBias: l1 = 60, l2 = 82, RMSE: 1.003514
CompBias: l1 = 60, l2 = 83, RMSE: 1.003606
CompBias: l1 = 60, l2 = 84, RMSE: 1.003698
CompBias: l1 = 60, l2 = 85, RMSE: 1.003789
CompBias: l1 = 60, l2 = 86, RMSE: 1.003880
CompBias: l1 = 60, l2 = 87, RMSE: 1.003970
CompBias: l1 = 60, l2 = 88, RMSE: 1.004060
CompBias: l1 = 60, l2 = 89, RMSE: 1.004150
CompBias: l1 = 60, l2 = 90, RMSE: 1.004239
CompBias: l1 = 60, l2 = 91, RMSE: 1.004328
CompBias: l1 = 60, l2 = 92, RMSE: 1.004416
CompBias: l1 = 60, l2 = 93, RMSE: 1.004504
CompBias: l1 = 60, l2 = 94, RMSE: 1.004591
CompBias: l1 = 60, l2 = 95, RMSE: 1.004678
CompBias: l1 = 60, l2 = 96, RMSE: 1.004764
CompBias: l1 = 60, l2 = 97, RMSE: 1.004850
CompBias: l1 = 60, l2 = 98, RMSE: 1.004936
CompBias: l1 = 60, l2 = 99, RMSE: 1.005021
CompBias: l1 = 61, l2 = 00, RMSE: 0.998954
CompBias: l1 = 61, l2 = 01, RMSE: 0.998646
CompBias: l1 = 61, l2 = 02, RMSE: 0.998396
CompBias: l1 = 61, l2 = 03, RMSE: 0.998191
CompBias: l1 = 61, l2 = 04, RMSE: 0.998023
CompBias: l1 = 61, l2 = 05, RMSE: 0.997886
CompBias: l1 = 61, l2 = 06, RMSE: 0.997775
CompBias: l1 = 61, l2 = 07, RMSE: 0.997687
CompBias: l1 = 61, l2 = 08, RMSE: 0.997619
CompBias: l1 = 61, l2 = 09, RMSE: 0.997568
CompBias: l1 = 61, l2 = 10, RMSE: 0.997533
CompBias: l1 = 61, l2 = 11, RMSE: 0.997512
CompBias: l1 = 61, l2 = 12, RMSE: 0.997502
CompBias: l1 = 61, l2 = 13, RMSE: 0.997504
CompBias: l1 = 61, l2 = 14, RMSE: 0.997515
CompBias: l1 = 61, l2 = 15, RMSE: 0.997535
CompBias: l1 = 61, l2 = 16, RMSE: 0.997563
CompBias: l1 = 61, l2 = 17, RMSE: 0.997598
CompBias: l1 = 61, l2 = 18, RMSE: 0.997639
CompBias: l1 = 61, l2 = 19, RMSE: 0.997687
CompBias: l1 = 61, l2 = 20, RMSE: 0.997740
CompBias: l1 = 61, l2 = 21, RMSE: 0.997797
CompBias: l1 = 61, l2 = 22, RMSE: 0.997859
CompBias: l1 = 61, l2 = 23, RMSE: 0.997925
CompBias: l1 = 61, l2 = 24, RMSE: 0.997995
CompBias: l1 = 61, l2 = 25, RMSE: 0.998068
CompBias: l1 = 61, l2 = 26, RMSE: 0.998144
CompBias: l1 = 61, l2 = 27, RMSE: 0.998223
CompBias: l1 = 61, l2 = 28, RMSE: 0.998305
CompBias: l1 = 61, l2 = 29, RMSE: 0.998388
CompBias: l1 = 61, l2 = 30, RMSE: 0.998474
CompBias: l1 = 61, l2 = 31, RMSE: 0.998562
CompBias: l1 = 61, l2 = 32, RMSE: 0.998651
CompBias: l1 = 61, l2 = 33, RMSE: 0.998742
CompBias: l1 = 61, l2 = 34, RMSE: 0.998834
CompBias: l1 = 61, l2 = 35, RMSE: 0.998927
CompBias: l1 = 61, l2 = 36, RMSE: 0.999022
CompBias: l1 = 61, l2 = 37, RMSE: 0.999118
CompBias: l1 = 61, l2 = 38, RMSE: 0.999214
CompBias: l1 = 61, l2 = 39, RMSE: 0.999311
CompBias: l1 = 61, l2 = 40, RMSE: 0.999409
CompBias: l1 = 61, l2 = 41, RMSE: 0.999508
CompBias: l1 = 61, l2 = 42, RMSE: 0.999607
CompBias: l1 = 61, l2 = 43, RMSE: 0.999707
CompBias: l1 = 61, l2 = 44, RMSE: 0.999807
CompBias: l1 = 61, l2 = 45, RMSE: 0.999907
CompBias: l1 = 61, l2 = 46, RMSE: 1.000008
CompBias: l1 = 61, l2 = 47, RMSE: 1.000109
CompBias: l1 = 61, l2 = 48, RMSE: 1.000210
CompBias: l1 = 61, l2 = 49, RMSE: 1.000311
CompBias: l1 = 61, l2 = 50, RMSE: 1.000413
CompBias: l1 = 61, l2 = 51, RMSE: 1.000514
CompBias: l1 = 61, l2 = 52, RMSE: 1.000616
CompBias: l1 = 61, l2 = 53, RMSE: 1.000717
CompBias: l1 = 61, l2 = 54, RMSE: 1.000818
CompBias: l1 = 61, l2 = 55, RMSE: 1.000920
CompBias: l1 = 61, l2 = 56, RMSE: 1.001021
CompBias: l1 = 61, l2 = 57, RMSE: 1.001122
CompBias: l1 = 61, l2 = 58, RMSE: 1.001222
CompBias: l1 = 61, l2 = 59, RMSE: 1.001323
CompBias: l1 = 61, l2 = 60, RMSE: 1.001423
CompBias: l1 = 61, l2 = 61, RMSE: 1.001523
CompBias: l1 = 61, l2 = 62, RMSE: 1.001623
CompBias: l1 = 61, l2 = 63, RMSE: 1.001723
CompBias: l1 = 61, l2 = 64, RMSE: 1.001822
CompBias: l1 = 61, l2 = 65, RMSE: 1.001921
CompBias: l1 = 61, l2 = 66, RMSE: 1.002020
CompBias: l1 = 61, l2 = 67, RMSE: 1.002119
CompBias: l1 = 61, l2 = 68, RMSE: 1.002217
CompBias: l1 = 61, l2 = 69, RMSE: 1.002314
CompBias: l1 = 61, l2 = 70, RMSE: 1.002412
CompBias: l1 = 61, l2 = 71, RMSE: 1.002509
CompBias: l1 = 61, l2 = 72, RMSE: 1.002606
CompBias: l1 = 61, l2 = 73, RMSE: 1.002702
CompBias: l1 = 61, l2 = 74, RMSE: 1.002798
CompBias: l1 = 61, l2 = 75, RMSE: 1.002893
CompBias: l1 = 61, l2 = 76, RMSE: 1.002988
CompBias: l1 = 61, l2 = 77, RMSE: 1.003083
CompBias: l1 = 61, l2 = 78, RMSE: 1.003177
CompBias: l1 = 61, l2 = 79, RMSE: 1.003271
CompBias: l1 = 61, l2 = 80, RMSE: 1.003365
CompBias: l1 = 61, l2 = 81, RMSE: 1.003458
CompBias: l1 = 61, l2 = 82, RMSE: 1.003550
CompBias: l1 = 61, l2 = 83, RMSE: 1.003643
CompBias: l1 = 61, l2 = 84, RMSE: 1.003734
CompBias: l1 = 61, l2 = 85, RMSE: 1.003826
CompBias: l1 = 61, l2 = 86, RMSE: 1.003916
CompBias: l1 = 61, l2 = 87, RMSE: 1.004007
CompBias: l1 = 61, l2 = 88, RMSE: 1.004097
CompBias: l1 = 61, l2 = 89, RMSE: 1.004186
CompBias: l1 = 61, l2 = 90, RMSE: 1.004276
CompBias: l1 = 61, l2 = 91, RMSE: 1.004364
CompBias: l1 = 61, l2 = 92, RMSE: 1.004452
CompBias: l1 = 61, l2 = 93, RMSE: 1.004540
CompBias: l1 = 61, l2 = 94, RMSE: 1.004628
CompBias: l1 = 61, l2 = 95, RMSE: 1.004714
CompBias: l1 = 61, l2 = 96, RMSE: 1.004801
CompBias: l1 = 61, l2 = 97, RMSE: 1.004887
CompBias: l1 = 61, l2 = 98, RMSE: 1.004972
CompBias: l1 = 61, l2 = 99, RMSE: 1.005058
CompBias: l1 = 62, l2 = 00, RMSE: 0.998991
CompBias: l1 = 62, l2 = 01, RMSE: 0.998682
CompBias: l1 = 62, l2 = 02, RMSE: 0.998432
CompBias: l1 = 62, l2 = 03, RMSE: 0.998228
CompBias: l1 = 62, l2 = 04, RMSE: 0.998060
CompBias: l1 = 62, l2 = 05, RMSE: 0.997923
CompBias: l1 = 62, l2 = 06, RMSE: 0.997812
CompBias: l1 = 62, l2 = 07, RMSE: 0.997724
CompBias: l1 = 62, l2 = 08, RMSE: 0.997656
CompBias: l1 = 62, l2 = 09, RMSE: 0.997605
CompBias: l1 = 62, l2 = 10, RMSE: 0.997570
CompBias: l1 = 62, l2 = 11, RMSE: 0.997548
CompBias: l1 = 62, l2 = 12, RMSE: 0.997539
CompBias: l1 = 62, l2 = 13, RMSE: 0.997540
CompBias: l1 = 62, l2 = 14, RMSE: 0.997551
CompBias: l1 = 62, l2 = 15, RMSE: 0.997571
CompBias: l1 = 62, l2 = 16, RMSE: 0.997599
CompBias: l1 = 62, l2 = 17, RMSE: 0.997634
CompBias: l1 = 62, l2 = 18, RMSE: 0.997676
CompBias: l1 = 62, l2 = 19, RMSE: 0.997723
CompBias: l1 = 62, l2 = 20, RMSE: 0.997776
CompBias: l1 = 62, l2 = 21, RMSE: 0.997834
CompBias: l1 = 62, l2 = 22, RMSE: 0.997896
CompBias: l1 = 62, l2 = 23, RMSE: 0.997962
CompBias: l1 = 62, l2 = 24, RMSE: 0.998032
CompBias: l1 = 62, l2 = 25, RMSE: 0.998105
CompBias: l1 = 62, l2 = 26, RMSE: 0.998181
CompBias: l1 = 62, l2 = 27, RMSE: 0.998260
CompBias: l1 = 62, l2 = 28, RMSE: 0.998341
CompBias: l1 = 62, l2 = 29, RMSE: 0.998425
CompBias: l1 = 62, l2 = 30, RMSE: 0.998510
CompBias: l1 = 62, l2 = 31, RMSE: 0.998598
CompBias: l1 = 62, l2 = 32, RMSE: 0.998687
CompBias: l1 = 62, l2 = 33, RMSE: 0.998778
CompBias: l1 = 62, l2 = 34, RMSE: 0.998870
CompBias: l1 = 62, l2 = 35, RMSE: 0.998964
CompBias: l1 = 62, l2 = 36, RMSE: 0.999059
CompBias: l1 = 62, l2 = 37, RMSE: 0.999154
CompBias: l1 = 62, l2 = 38, RMSE: 0.999251
CompBias: l1 = 62, l2 = 39, RMSE: 0.999348
CompBias: l1 = 62, l2 = 40, RMSE: 0.999446
CompBias: l1 = 62, l2 = 41, RMSE: 0.999545
CompBias: l1 = 62, l2 = 42, RMSE: 0.999644
CompBias: l1 = 62, l2 = 43, RMSE: 0.999743
CompBias: l1 = 62, l2 = 44, RMSE: 0.999844
CompBias: l1 = 62, l2 = 45, RMSE: 0.999944
CompBias: l1 = 62, l2 = 46, RMSE: 1.000045
CompBias: l1 = 62, l2 = 47, RMSE: 1.000146
CompBias: l1 = 62, l2 = 48, RMSE: 1.000247
CompBias: l1 = 62, l2 = 49, RMSE: 1.000348
CompBias: l1 = 62, l2 = 50, RMSE: 1.000449
CompBias: l1 = 62, l2 = 51, RMSE: 1.000551
CompBias: l1 = 62, l2 = 52, RMSE: 1.000652
CompBias: l1 = 62, l2 = 53, RMSE: 1.000754
CompBias: l1 = 62, l2 = 54, RMSE: 1.000855
CompBias: l1 = 62, l2 = 55, RMSE: 1.000956
CompBias: l1 = 62, l2 = 56, RMSE: 1.001057
CompBias: l1 = 62, l2 = 57, RMSE: 1.001158
CompBias: l1 = 62, l2 = 58, RMSE: 1.001259
CompBias: l1 = 62, l2 = 59, RMSE: 1.001359
CompBias: l1 = 62, l2 = 60, RMSE: 1.001460
CompBias: l1 = 62, l2 = 61, RMSE: 1.001560
CompBias: l1 = 62, l2 = 62, RMSE: 1.001660
CompBias: l1 = 62, l2 = 63, RMSE: 1.001760
CompBias: l1 = 62, l2 = 64, RMSE: 1.001859
CompBias: l1 = 62, l2 = 65, RMSE: 1.001958
CompBias: l1 = 62, l2 = 66, RMSE: 1.002057
CompBias: l1 = 62, l2 = 67, RMSE: 1.002155
CompBias: l1 = 62, l2 = 68, RMSE: 1.002253
CompBias: l1 = 62, l2 = 69, RMSE: 1.002351
CompBias: l1 = 62, l2 = 70, RMSE: 1.002448
CompBias: l1 = 62, l2 = 71, RMSE: 1.002546
CompBias: l1 = 62, l2 = 72, RMSE: 1.002642
CompBias: l1 = 62, l2 = 73, RMSE: 1.002738
CompBias: l1 = 62, l2 = 74, RMSE: 1.002834
CompBias: l1 = 62, l2 = 75, RMSE: 1.002930
CompBias: l1 = 62, l2 = 76, RMSE: 1.003025
CompBias: l1 = 62, l2 = 77, RMSE: 1.003120
CompBias: l1 = 62, l2 = 78, RMSE: 1.003214
CompBias: l1 = 62, l2 = 79, RMSE: 1.003308
CompBias: l1 = 62, l2 = 80, RMSE: 1.003401
CompBias: l1 = 62, l2 = 81, RMSE: 1.003494
CompBias: l1 = 62, l2 = 82, RMSE: 1.003587
CompBias: l1 = 62, l2 = 83, RMSE: 1.003679
CompBias: l1 = 62, l2 = 84, RMSE: 1.003771
CompBias: l1 = 62, l2 = 85, RMSE: 1.003862
CompBias: l1 = 62, l2 = 86, RMSE: 1.003953
CompBias: l1 = 62, l2 = 87, RMSE: 1.004043
CompBias: l1 = 62, l2 = 88, RMSE: 1.004133
CompBias: l1 = 62, l2 = 89, RMSE: 1.004223
CompBias: l1 = 62, l2 = 90, RMSE: 1.004312
CompBias: l1 = 62, l2 = 91, RMSE: 1.004401
CompBias: l1 = 62, l2 = 92, RMSE: 1.004489
CompBias: l1 = 62, l2 = 93, RMSE: 1.004577
CompBias: l1 = 62, l2 = 94, RMSE: 1.004664
CompBias: l1 = 62, l2 = 95, RMSE: 1.004751
CompBias: l1 = 62, l2 = 96, RMSE: 1.004837
CompBias: l1 = 62, l2 = 97, RMSE: 1.004923
CompBias: l1 = 62, l2 = 98, RMSE: 1.005009
CompBias: l1 = 62, l2 = 99, RMSE: 1.005094
CompBias: l1 = 63, l2 = 00, RMSE: 0.999028
CompBias: l1 = 63, l2 = 01, RMSE: 0.998719
CompBias: l1 = 63, l2 = 02, RMSE: 0.998469
CompBias: l1 = 63, l2 = 03, RMSE: 0.998264
CompBias: l1 = 63, l2 = 04, RMSE: 0.998096
CompBias: l1 = 63, l2 = 05, RMSE: 0.997959
CompBias: l1 = 63, l2 = 06, RMSE: 0.997848
CompBias: l1 = 63, l2 = 07, RMSE: 0.997760
CompBias: l1 = 63, l2 = 08, RMSE: 0.997692
CompBias: l1 = 63, l2 = 09, RMSE: 0.997641
CompBias: l1 = 63, l2 = 10, RMSE: 0.997606
CompBias: l1 = 63, l2 = 11, RMSE: 0.997585
CompBias: l1 = 63, l2 = 12, RMSE: 0.997575
CompBias: l1 = 63, l2 = 13, RMSE: 0.997577
CompBias: l1 = 63, l2 = 14, RMSE: 0.997588
CompBias: l1 = 63, l2 = 15, RMSE: 0.997608
CompBias: l1 = 63, l2 = 16, RMSE: 0.997636
CompBias: l1 = 63, l2 = 17, RMSE: 0.997671
CompBias: l1 = 63, l2 = 18, RMSE: 0.997712
CompBias: l1 = 63, l2 = 19, RMSE: 0.997760
CompBias: l1 = 63, l2 = 20, RMSE: 0.997813
CompBias: l1 = 63, l2 = 21, RMSE: 0.997870
CompBias: l1 = 63, l2 = 22, RMSE: 0.997932
CompBias: l1 = 63, l2 = 23, RMSE: 0.997998
CompBias: l1 = 63, l2 = 24, RMSE: 0.998068
CompBias: l1 = 63, l2 = 25, RMSE: 0.998141
CompBias: l1 = 63, l2 = 26, RMSE: 0.998217
CompBias: l1 = 63, l2 = 27, RMSE: 0.998296
CompBias: l1 = 63, l2 = 28, RMSE: 0.998378
CompBias: l1 = 63, l2 = 29, RMSE: 0.998461
CompBias: l1 = 63, l2 = 30, RMSE: 0.998547
CompBias: l1 = 63, l2 = 31, RMSE: 0.998635
CompBias: l1 = 63, l2 = 32, RMSE: 0.998724
CompBias: l1 = 63, l2 = 33, RMSE: 0.998815
CompBias: l1 = 63, l2 = 34, RMSE: 0.998907
CompBias: l1 = 63, l2 = 35, RMSE: 0.999000
CompBias: l1 = 63, l2 = 36, RMSE: 0.999095
CompBias: l1 = 63, l2 = 37, RMSE: 0.999191
CompBias: l1 = 63, l2 = 38, RMSE: 0.999287
CompBias: l1 = 63, l2 = 39, RMSE: 0.999385
CompBias: l1 = 63, l2 = 40, RMSE: 0.999483
CompBias: l1 = 63, l2 = 41, RMSE: 0.999581
CompBias: l1 = 63, l2 = 42, RMSE: 0.999680
CompBias: l1 = 63, l2 = 43, RMSE: 0.999780
CompBias: l1 = 63, l2 = 44, RMSE: 0.999880
CompBias: l1 = 63, l2 = 45, RMSE: 0.999981
CompBias: l1 = 63, l2 = 46, RMSE: 1.000081
CompBias: l1 = 63, l2 = 47, RMSE: 1.000182
CompBias: l1 = 63, l2 = 48, RMSE: 1.000283
CompBias: l1 = 63, l2 = 49, RMSE: 1.000385
CompBias: l1 = 63, l2 = 50, RMSE: 1.000486
CompBias: l1 = 63, l2 = 51, RMSE: 1.000587
CompBias: l1 = 63, l2 = 52, RMSE: 1.000689
CompBias: l1 = 63, l2 = 53, RMSE: 1.000790
CompBias: l1 = 63, l2 = 54, RMSE: 1.000891
CompBias: l1 = 63, l2 = 55, RMSE: 1.000993
CompBias: l1 = 63, l2 = 56, RMSE: 1.001094
CompBias: l1 = 63, l2 = 57, RMSE: 1.001195
CompBias: l1 = 63, l2 = 58, RMSE: 1.001295
CompBias: l1 = 63, l2 = 59, RMSE: 1.001396
CompBias: l1 = 63, l2 = 60, RMSE: 1.001496
CompBias: l1 = 63, l2 = 61, RMSE: 1.001597
CompBias: l1 = 63, l2 = 62, RMSE: 1.001697
CompBias: l1 = 63, l2 = 63, RMSE: 1.001796
CompBias: l1 = 63, l2 = 64, RMSE: 1.001896
CompBias: l1 = 63, l2 = 65, RMSE: 1.001995
CompBias: l1 = 63, l2 = 66, RMSE: 1.002093
CompBias: l1 = 63, l2 = 67, RMSE: 1.002192
CompBias: l1 = 63, l2 = 68, RMSE: 1.002290
CompBias: l1 = 63, l2 = 69, RMSE: 1.002388
CompBias: l1 = 63, l2 = 70, RMSE: 1.002485
CompBias: l1 = 63, l2 = 71, RMSE: 1.002582
CompBias: l1 = 63, l2 = 72, RMSE: 1.002679
CompBias: l1 = 63, l2 = 73, RMSE: 1.002775
CompBias: l1 = 63, l2 = 74, RMSE: 1.002871
CompBias: l1 = 63, l2 = 75, RMSE: 1.002966
CompBias: l1 = 63, l2 = 76, RMSE: 1.003062
CompBias: l1 = 63, l2 = 77, RMSE: 1.003156
CompBias: l1 = 63, l2 = 78, RMSE: 1.003251
CompBias: l1 = 63, l2 = 79, RMSE: 1.003344
CompBias: l1 = 63, l2 = 80, RMSE: 1.003438
CompBias: l1 = 63, l2 = 81, RMSE: 1.003531
CompBias: l1 = 63, l2 = 82, RMSE: 1.003623
CompBias: l1 = 63, l2 = 83, RMSE: 1.003716
CompBias: l1 = 63, l2 = 84, RMSE: 1.003807
CompBias: l1 = 63, l2 = 85, RMSE: 1.003899
CompBias: l1 = 63, l2 = 86, RMSE: 1.003990
CompBias: l1 = 63, l2 = 87, RMSE: 1.004080
CompBias: l1 = 63, l2 = 88, RMSE: 1.004170
CompBias: l1 = 63, l2 = 89, RMSE: 1.004260
CompBias: l1 = 63, l2 = 90, RMSE: 1.004349
CompBias: l1 = 63, l2 = 91, RMSE: 1.004437
CompBias: l1 = 63, l2 = 92, RMSE: 1.004526
CompBias: l1 = 63, l2 = 93, RMSE: 1.004613
CompBias: l1 = 63, l2 = 94, RMSE: 1.004701
CompBias: l1 = 63, l2 = 95, RMSE: 1.004788
CompBias: l1 = 63, l2 = 96, RMSE: 1.004874
CompBias: l1 = 63, l2 = 97, RMSE: 1.004960
CompBias: l1 = 63, l2 = 98, RMSE: 1.005046
CompBias: l1 = 63, l2 = 99, RMSE: 1.005131
CompBias: l1 = 64, l2 = 00, RMSE: 0.999064
CompBias: l1 = 64, l2 = 01, RMSE: 0.998756
CompBias: l1 = 64, l2 = 02, RMSE: 0.998506
CompBias: l1 = 64, l2 = 03, RMSE: 0.998301
CompBias: l1 = 64, l2 = 04, RMSE: 0.998133
CompBias: l1 = 64, l2 = 05, RMSE: 0.997996
CompBias: l1 = 64, l2 = 06, RMSE: 0.997885
CompBias: l1 = 64, l2 = 07, RMSE: 0.997797
CompBias: l1 = 64, l2 = 08, RMSE: 0.997729
CompBias: l1 = 64, l2 = 09, RMSE: 0.997678
CompBias: l1 = 64, l2 = 10, RMSE: 0.997643
CompBias: l1 = 64, l2 = 11, RMSE: 0.997621
CompBias: l1 = 64, l2 = 12, RMSE: 0.997612
CompBias: l1 = 64, l2 = 13, RMSE: 0.997613
CompBias: l1 = 64, l2 = 14, RMSE: 0.997624
CompBias: l1 = 64, l2 = 15, RMSE: 0.997644
CompBias: l1 = 64, l2 = 16, RMSE: 0.997672
CompBias: l1 = 64, l2 = 17, RMSE: 0.997707
CompBias: l1 = 64, l2 = 18, RMSE: 0.997749
CompBias: l1 = 64, l2 = 19, RMSE: 0.997796
CompBias: l1 = 64, l2 = 20, RMSE: 0.997849
CompBias: l1 = 64, l2 = 21, RMSE: 0.997907
CompBias: l1 = 64, l2 = 22, RMSE: 0.997969
CompBias: l1 = 64, l2 = 23, RMSE: 0.998035
CompBias: l1 = 64, l2 = 24, RMSE: 0.998105
CompBias: l1 = 64, l2 = 25, RMSE: 0.998178
CompBias: l1 = 64, l2 = 26, RMSE: 0.998254
CompBias: l1 = 64, l2 = 27, RMSE: 0.998333
CompBias: l1 = 64, l2 = 28, RMSE: 0.998414
CompBias: l1 = 64, l2 = 29, RMSE: 0.998498
CompBias: l1 = 64, l2 = 30, RMSE: 0.998584
CompBias: l1 = 64, l2 = 31, RMSE: 0.998671
CompBias: l1 = 64, l2 = 32, RMSE: 0.998760
CompBias: l1 = 64, l2 = 33, RMSE: 0.998851
CompBias: l1 = 64, l2 = 34, RMSE: 0.998944
CompBias: l1 = 64, l2 = 35, RMSE: 0.999037
CompBias: l1 = 64, l2 = 36, RMSE: 0.999132
CompBias: l1 = 64, l2 = 37, RMSE: 0.999227
CompBias: l1 = 64, l2 = 38, RMSE: 0.999324
CompBias: l1 = 64, l2 = 39, RMSE: 0.999421
CompBias: l1 = 64, l2 = 40, RMSE: 0.999519
CompBias: l1 = 64, l2 = 41, RMSE: 0.999618
CompBias: l1 = 64, l2 = 42, RMSE: 0.999717
CompBias: l1 = 64, l2 = 43, RMSE: 0.999817
CompBias: l1 = 64, l2 = 44, RMSE: 0.999917
CompBias: l1 = 64, l2 = 45, RMSE: 1.000017
CompBias: l1 = 64, l2 = 46, RMSE: 1.000118
CompBias: l1 = 64, l2 = 47, RMSE: 1.000219
CompBias: l1 = 64, l2 = 48, RMSE: 1.000320
CompBias: l1 = 64, l2 = 49, RMSE: 1.000421
CompBias: l1 = 64, l2 = 50, RMSE: 1.000523
CompBias: l1 = 64, l2 = 51, RMSE: 1.000624
CompBias: l1 = 64, l2 = 52, RMSE: 1.000725
CompBias: l1 = 64, l2 = 53, RMSE: 1.000827
CompBias: l1 = 64, l2 = 54, RMSE: 1.000928
CompBias: l1 = 64, l2 = 55, RMSE: 1.001029
CompBias: l1 = 64, l2 = 56, RMSE: 1.001130
CompBias: l1 = 64, l2 = 57, RMSE: 1.001231
CompBias: l1 = 64, l2 = 58, RMSE: 1.001332
CompBias: l1 = 64, l2 = 59, RMSE: 1.001433
CompBias: l1 = 64, l2 = 60, RMSE: 1.001533
CompBias: l1 = 64, l2 = 61, RMSE: 1.001633
CompBias: l1 = 64, l2 = 62, RMSE: 1.001733
CompBias: l1 = 64, l2 = 63, RMSE: 1.001833
CompBias: l1 = 64, l2 = 64, RMSE: 1.001932
CompBias: l1 = 64, l2 = 65, RMSE: 1.002031
CompBias: l1 = 64, l2 = 66, RMSE: 1.002130
CompBias: l1 = 64, l2 = 67, RMSE: 1.002228
CompBias: l1 = 64, l2 = 68, RMSE: 1.002326
CompBias: l1 = 64, l2 = 69, RMSE: 1.002424
CompBias: l1 = 64, l2 = 70, RMSE: 1.002522
CompBias: l1 = 64, l2 = 71, RMSE: 1.002619
CompBias: l1 = 64, l2 = 72, RMSE: 1.002715
CompBias: l1 = 64, l2 = 73, RMSE: 1.002812
CompBias: l1 = 64, l2 = 74, RMSE: 1.002908
CompBias: l1 = 64, l2 = 75, RMSE: 1.003003
CompBias: l1 = 64, l2 = 76, RMSE: 1.003098
CompBias: l1 = 64, l2 = 77, RMSE: 1.003193
CompBias: l1 = 64, l2 = 78, RMSE: 1.003287
CompBias: l1 = 64, l2 = 79, RMSE: 1.003381
CompBias: l1 = 64, l2 = 80, RMSE: 1.003474
CompBias: l1 = 64, l2 = 81, RMSE: 1.003567
CompBias: l1 = 64, l2 = 82, RMSE: 1.003660
CompBias: l1 = 64, l2 = 83, RMSE: 1.003752
CompBias: l1 = 64, l2 = 84, RMSE: 1.003844
CompBias: l1 = 64, l2 = 85, RMSE: 1.003935
CompBias: l1 = 64, l2 = 86, RMSE: 1.004026
CompBias: l1 = 64, l2 = 87, RMSE: 1.004117
CompBias: l1 = 64, l2 = 88, RMSE: 1.004207
CompBias: l1 = 64, l2 = 89, RMSE: 1.004296
CompBias: l1 = 64, l2 = 90, RMSE: 1.004385
CompBias: l1 = 64, l2 = 91, RMSE: 1.004474
CompBias: l1 = 64, l2 = 92, RMSE: 1.004562
CompBias: l1 = 64, l2 = 93, RMSE: 1.004650
CompBias: l1 = 64, l2 = 94, RMSE: 1.004737
CompBias: l1 = 64, l2 = 95, RMSE: 1.004824
CompBias: l1 = 64, l2 = 96, RMSE: 1.004911
CompBias: l1 = 64, l2 = 97, RMSE: 1.004997
CompBias: l1 = 64, l2 = 98, RMSE: 1.005082
CompBias: l1 = 64, l2 = 99, RMSE: 1.005167
CompBias: l1 = 65, l2 = 00, RMSE: 0.999101
