K,Lambda,Gamma,Shrink,Epoch,Mean_RMSE,Std_RMSE
64,0.010000,0.050000,0.750000,10,0.964607,0.002370
64,0.010000,0.050000,0.750000,15,0.963496,0.002368
64,0.010000,0.050000,0.750000,20,0.963201,0.002370
64,0.010000,0.050000,0.750000,25,0.963131,0.002372
64,0.010000,0.050000,0.750000,30,0.963117,0.002373
64,0.010000,0.050000,0.750000,31,0.962537,0.002237
64,0.010000,0.050000,0.750000,32,0.963999,0.002308
64,0.010000,0.050000,0.750000,33,0.961020,0.000000
64,0.010000,0.050000,0.775000,5,0.968477,0.002359
64,0.010000,0.050000,0.775000,10,0.963093,0.002306
64,0.010000,0.050000,0.775000,15,0.961595,0.002296
64,0.010000,0.050000,0.775000,20,0.961162,0.002295
64,0.010000,0.050000,0.775000,25,0.961025,0.002297
64,0.010000,0.050000,0.775000,30,0.960991,0.002299
64,0.010000,0.050000,0.775000,34,0.961974,0.002244
64,0.010000,0.050000,0.775000,35,0.960736,0.002246
64,0.010000,0.050000,0.775000,36,0.961535,0.002182
64,0.010000,0.050000,0.775000,37,0.959072,0.000000
64,0.010000,0.050000,0.800000,5,0.967824,0.002364
64,0.010000,0.050000,0.800000,10,0.961525,0.002293
64,0.010000,0.050000,0.800000,15,0.959592,0.002276
64,0.010000,0.050000,0.800000,20,0.958992,0.002275
64,0.010000,0.050000,0.800000,25,0.958770,0.002276
64,0.010000,0.050000,0.800000,30,0.958694,0.002278
64,0.010000,0.050000,0.800000,35,0.958672,0.002280
64,0.010000,0.050000,0.800000,38,0.959568,0.002208
64,0.010000,0.050000,0.800000,39,0.958622,0.002866
64,0.010000,0.050000,0.800000,40,0.958334,0.001755
64,0.010000,0.050000,0.800000,41,0.956825,0.000000
64,0.010000,0.050000,0.825000,5,0.967283,0.002394
64,0.010000,0.050000,0.825000,10,0.960108,0.002268
64,0.010000,0.050000,0.825000,15,0.957724,0.002229
64,0.010000,0.050000,0.825000,20,0.956895,0.002223
64,0.010000,0.050000,0.825000,25,0.956577,0.002220
64,0.010000,0.050000,0.825000,30,0.956433,0.002221
64,0.010000,0.050000,0.825000,35,0.956379,0.002223
64,0.010000,0.050000,0.825000,40,0.956361,0.002224
64,0.010000,0.050000,0.825000,42,0.957290,0.002055
64,0.010000,0.050000,0.825000,44,0.956339,0.002807
64,0.010000,0.050000,0.825000,45,0.955993,0.001733
64,0.010000,0.050000,0.825000,47,0.954609,0.000000
64,0.010000,0.050000,0.850000,5,0.966602,0.002342
64,0.010000,0.050000,0.850000,10,0.958646,0.002262
64,0.010000,0.050000,0.850000,15,0.955887,0.002235
64,0.010000,0.050000,0.850000,20,0.954769,0.002233
64,0.010000,0.050000,0.850000,25,0.954310,0.002233
64,0.010000,0.050000,0.850000,30,0.954096,0.002232
64,0.010000,0.050000,0.850000,35,0.953983,0.002233
64,0.010000,0.050000,0.850000,40,0.953933,0.002235
64,0.010000,0.050000,0.850000,45,0.953913,0.002236
64,0.010000,0.050000,0.850000,48,0.954782,0.002115
64,0.010000,0.050000,0.850000,50,0.953687,0.002213
64,0.010000,0.050000,0.850000,51,0.954440,0.001827
64,0.010000,0.050000,0.850000,52,0.952259,0.000000
64,0.010000,0.050000,0.850000,54,0.952291,0.000000
64,0.010000,0.050000,0.875000,5,0.965948,0.002392
64,0.010000,0.050000,0.875000,10,0.957281,0.002279
64,0.010000,0.050000,0.875000,15,0.954160,0.002252
64,0.010000,0.050000,0.875000,20,0.952731,0.002245
64,0.010000,0.050000,0.875000,25,0.952046,0.002246
64,0.010000,0.050000,0.875000,30,0.951711,0.002246
64,0.010000,0.050000,0.875000,35,0.951533,0.002243
64,0.010000,0.050000,0.875000,40,0.951425,0.002243
64,0.010000,0.050000,0.875000,45,0.951365,0.002244
64,0.010000,0.050000,0.875000,50,0.951337,0.002246
64,0.010000,0.050000,0.875000,55,0.951325,0.002247
64,0.010000,0.050000,0.875000,56,0.950122,0.000000
64,0.010000,0.050000,0.875000,57,0.954381,0.000000
64,0.010000,0.050000,0.875000,58,0.951280,0.002740
64,0.010000,0.050000,0.875000,60,0.950973,0.001820
64,0.010000,0.050000,0.875000,61,0.949661,0.000000
64,0.010000,0.050000,0.875000,63,0.949796,0.000000
64,0.010000,0.050000,0.900000,5,0.965320,0.002347
64,0.010000,0.050000,0.900000,10,0.956169,0.002222
64,0.010000,0.050000,0.900000,15,0.952761,0.002205
64,0.010000,0.050000,0.900000,20,0.951017,0.002201
64,0.010000,0.050000,0.900000,25,0.950040,0.002205
64,0.010000,0.050000,0.900000,30,0.949495,0.002209
64,0.010000,0.050000,0.900000,35,0.949185,0.002211
64,0.010000,0.050000,0.900000,40,0.949002,0.002208
64,0.010000,0.050000,0.900000,45,0.948887,0.002206
64,0.010000,0.050000,0.900000,50,0.948808,0.002205
64,0.010000,0.050000,0.900000,55,0.948759,0.002205
64,0.010000,0.050000,0.900000,60,0.948732,0.002206
64,0.010000,0.050000,0.900000,65,0.948718,0.002206
64,0.010000,0.050000,0.900000,67,0.947444,0.000000
64,0.010000,0.050000,0.900000,68,0.951668,0.000000
64,0.010000,0.050000,0.900000,70,0.948500,0.002180
64,0.010000,0.050000,0.900000,71,0.948727,0.002736
64,0.010000,0.050000,0.900000,72,0.949130,0.001900
64,0.010000,0.050000,0.900000,73,0.947043,0.000000
64,0.010000,0.050000,0.900000,75,0.947376,0.000000
64,0.010000,0.050000,0.900000,77,0.947375,0.000000
64,0.010000,0.050000,0.925000,5,0.964667,0.002364
64,0.010000,0.050000,0.925000,10,0.955174,0.002240
64,0.010000,0.050000,0.925000,15,0.951671,0.002174
64,0.010000,0.050000,0.925000,20,0.949794,0.002146
64,0.010000,0.050000,0.925000,25,0.948623,0.002141
64,0.010000,0.050000,0.925000,30,0.947870,0.002143
64,0.010000,0.050000,0.925000,35,0.947389,0.002146
64,0.010000,0.050000,0.925000,40,0.947079,0.002147
64,0.010000,0.050000,0.925000,45,0.946876,0.002145
64,0.010000,0.050000,0.925000,50,0.946740,0.002140
64,0.010000,0.050000,0.925000,55,0.946648,0.002134
64,0.010000,0.050000,0.925000,60,0.946582,0.002128
64,0.010000,0.050000,0.925000,65,0.946533,0.002125
64,0.010000,0.050000,0.925000,70,0.946498,0.002123
64,0.010000,0.050000,0.925000,75,0.946476,0.002123
64,0.010000,0.050000,0.925000,80,0.946463,0.002122
64,0.010000,0.050000,0.925000,81,0.945427,0.000000
64,0.010000,0.050000,0.925000,84,0.949185,0.000000
64,0.010000,0.050000,0.925000,85,0.946243,0.002127
64,0.010000,0.050000,0.925000,86,0.945172,0.000000
64,0.010000,0.050000,0.925000,87,0.944516,0.000177
64,0.010000,0.050000,0.925000,88,0.946227,0.000000
64,0.010000,0.050000,0.925000,89,0.947307,0.002850
64,0.010000,0.050000,0.925000,90,0.947439,0.001951
64,0.010000,0.050000,0.925000,95,0.945483,0.000000
64,0.010000,0.050000,0.950000,5,0.964015,0.002339
64,0.010000,0.050000,0.950000,10,0.954335,0.002195
64,0.010000,0.050000,0.950000,15,0.950941,0.002132
64,0.010000,0.050000,0.950000,20,0.949281,0.002116
64,0.010000,0.050000,0.950000,25,0.948457,0.002124
64,0.010000,0.050000,0.950000,30,0.948165,0.002132
64,0.010000,0.050000,0.950000,31,0.948248,0.000000
64,0.010000,0.050000,0.950000,32,0.948047,0.002141
64,0.010000,0.050000,0.950000,33,0.949460,0.002258
64,0.010000,0.050000,0.950000,34,0.946060,0.000000
64,0.010000,0.050000,0.975000,5,0.963405,0.002356
64,0.010000,0.050000,0.975000,10,0.953801,0.002197
64,0.010000,0.050000,0.975000,15,0.950993,0.002145
64,0.010000,0.050000,0.975000,19,0.950731,0.002267
64,0.010000,0.050000,0.975000,20,0.950208,0.001932
64,0.010000,0.050000,1.000000,5,0.962878,0.002305
64,0.010000,0.050000,1.000000,10,0.953661,0.002174
64,0.010000,0.050000,1.000000,14,0.950221,0.000000
64,0.010000,0.050000,1.000000,15,0.952517,0.002099
64,0.010000,0.100000,0.750000,5,0.976951,0.002547
64,0.010000,0.100000,0.750000,10,0.973427,0.002497
64,0.010000,0.100000,0.750000,15,0.972651,0.002482
64,0.010000,0.100000,0.750000,20,0.972462,0.002479
64,0.010000,0.100000,0.750000,25,0.972419,0.002478
64,0.010000,0.100000,0.750000,30,0.972410,0.002478
64,0.010000,0.100000,0.750000,31,0.973199,0.002813
64,0.010000,0.100000,0.775000,5,0.976526,0.002473
64,0.010000,0.100000,0.775000,10,0.972490,0.002430
64,0.010000,0.100000,0.775000,15,0.971490,0.002420
64,0.010000,0.100000,0.775000,20,0.971198,0.002417
64,0.010000,0.100000,0.775000,25,0.971117,0.002417
64,0.010000,0.100000,0.775000,30,0.971096,0.002416
64,0.010000,0.100000,0.775000,33,0.970512,0.002390
64,0.010000,0.100000,0.775000,34,0.972022,0.002212
64,0.010000,0.100000,0.775000,35,0.968766,0.000000
64,0.010000,0.100000,0.800000,5,0.976042,0.002536
64,0.010000,0.100000,0.800000,10,0.971507,0.002463
64,0.010000,0.100000,0.800000,15,0.970184,0.002450
64,0.010000,0.100000,0.800000,20,0.969738,0.002445
64,0.010000,0.100000,0.800000,25,0.969583,0.002445
64,0.010000,0.100000,0.800000,30,0.969535,0.002445
64,0.010000,0.100000,0.800000,35,0.969520,0.002445
64,0.010000,0.100000,0.800000,38,0.969421,0.002402
64,0.010000,0.100000,0.800000,39,0.969901,0.002572
64,0.010000,0.100000,0.825000,5,0.975633,0.002546
64,0.010000,0.100000,0.825000,10,0.970512,0.002447
64,0.010000,0.100000,0.825000,15,0.968725,0.002422
64,0.010000,0.100000,0.825000,20,0.968055,0.002416
64,0.010000,0.100000,0.825000,25,0.967782,0.002414
64,0.010000,0.100000,0.825000,30,0.967674,0.002414
64,0.010000,0.100000,0.825000,35,0.967636,0.002414
64,0.010000,0.100000,0.825000,40,0.967622,0.002414
64,0.010000,0.100000,0.825000,43,0.967968,0.002818
64,0.010000,0.100000,0.825000,44,0.967724,0.001817
64,0.010000,0.100000,0.825000,45,0.965448,0.000000
64,0.010000,0.100000,0.850000,5,0.975151,0.002555
64,0.010000,0.100000,0.850000,10,0.969446,0.002473
64,0.010000,0.100000,0.850000,15,0.967117,0.002444
64,0.010000,0.100000,0.850000,20,0.966144,0.002435
64,0.010000,0.100000,0.850000,25,0.965713,0.002430
64,0.010000,0.100000,0.850000,30,0.965506,0.002428
64,0.010000,0.100000,0.850000,35,0.965412,0.002428
64,0.010000,0.100000,0.850000,40,0.965373,0.002429
64,0.010000,0.100000,0.850000,45,0.965356,0.002429
64,0.010000,0.100000,0.850000,49,0.963007,0.000000
64,0.010000,0.100000,0.850000,50,0.965610,0.002424
64,0.010000,0.100000,0.850000,51,0.965935,0.001951
64,0.010000,0.100000,0.850000,52,0.963320,0.000000
64,0.010000,0.100000,0.875000,5,0.974700,0.002552
64,0.010000,0.100000,0.875000,10,0.968340,0.002432
64,0.010000,0.100000,0.875000,15,0.965477,0.002390
64,0.010000,0.100000,0.875000,20,0.964101,0.002379
64,0.010000,0.100000,0.875000,25,0.963418,0.002374
64,0.010000,0.100000,0.875000,30,0.963063,0.002372
64,0.010000,0.100000,0.875000,35,0.962867,0.002371
64,0.010000,0.100000,0.875000,40,0.962760,0.002372
64,0.010000,0.100000,0.875000,45,0.962707,0.002373
64,0.010000,0.100000,0.875000,50,0.962681,0.002373
64,0.010000,0.100000,0.875000,55,0.962668,0.002373
64,0.010000,0.100000,0.875000,59,0.962984,0.002778
64,0.010000,0.100000,0.875000,60,0.962341,0.001830
64,0.010000,0.100000,0.875000,61,0.963390,0.002275
64,0.010000,0.100000,0.875000,62,0.960686,0.000000
64,0.010000,0.100000,0.900000,5,0.974303,0.002557
64,0.010000,0.100000,0.900000,10,0.967220,0.002431
64,0.010000,0.100000,0.900000,15,0.963815,0.002390
64,0.010000,0.100000,0.900000,20,0.961928,0.002372
64,0.010000,0.100000,0.900000,25,0.960862,0.002364
64,0.010000,0.100000,0.900000,30,0.960255,0.002359
64,0.010000,0.100000,0.900000,35,0.959901,0.002355
64,0.010000,0.100000,0.900000,40,0.959683,0.002353
64,0.010000,0.100000,0.900000,45,0.959545,0.002353
64,0.010000,0.100000,0.900000,50,0.959458,0.002353
64,0.010000,0.100000,0.900000,55,0.959409,0.002354
64,0.010000,0.100000,0.900000,60,0.959381,0.002355
64,0.010000,0.100000,0.900000,65,0.959365,0.002355
64,0.010000,0.100000,0.900000,70,0.959356,0.002356
64,0.010000,0.100000,0.900000,72,0.960368,0.001997
64,0.010000,0.100000,0.900000,73,0.959202,0.003086
64,0.010000,0.100000,0.900000,74,0.958413,0.000857
64,0.010000,0.100000,0.900000,75,0.959974,0.002366
64,0.010000,0.100000,0.900000,77,0.957607,0.000000
64,0.010000,0.100000,0.925000,5,0.973920,0.002490
64,0.010000,0.100000,0.925000,10,0.966138,0.002388
64,0.010000,0.100000,0.925000,15,0.962184,0.002359
64,0.010000,0.100000,0.925000,20,0.959781,0.002353
64,0.010000,0.100000,0.925000,25,0.958271,0.002350
64,0.010000,0.100000,0.925000,30,0.957319,0.002347
64,0.010000,0.100000,0.925000,35,0.956713,0.002346
64,0.010000,0.100000,0.925000,40,0.956319,0.002344
64,0.010000,0.100000,0.925000,45,0.956057,0.002341
64,0.010000,0.100000,0.925000,50,0.955878,0.002338
64,0.010000,0.100000,0.925000,55,0.955751,0.002337
64,0.010000,0.100000,0.925000,60,0.955658,0.002336
64,0.010000,0.100000,0.925000,65,0.955593,0.002336
64,0.010000,0.100000,0.925000,70,0.955550,0.002337
64,0.010000,0.100000,0.925000,75,0.955521,0.002337
64,0.010000,0.100000,0.925000,80,0.955503,0.002338
64,0.010000,0.100000,0.925000,85,0.955491,0.002338
64,0.010000,0.100000,0.925000,90,0.955483,0.002338
64,0.010000,0.100000,0.925000,91,0.958497,0.000000
64,0.010000,0.100000,0.925000,93,0.955449,0.003075
64,0.010000,0.100000,0.925000,94,0.953966,0.000055
64,0.010000,0.100000,0.925000,95,0.955958,0.001844
64,0.010000,0.100000,0.925000,98,0.953779,0.000000
64,0.010000,0.100000,0.950000,5,0.973498,0.002518
64,0.010000,0.100000,0.950000,10,0.965106,0.002394
64,0.010000,0.100000,0.950000,15,0.960660,0.002353
64,0.010000,0.100000,0.950000,20,0.957897,0.002329
64,0.010000,0.100000,0.950000,25,0.956099,0.002313
64,0.010000,0.100000,0.950000,30,0.954856,0.002303
64,0.010000,0.100000,0.950000,35,0.953955,0.002297
64,0.010000,0.100000,0.950000,40,0.953292,0.002292
64,0.010000,0.100000,0.950000,45,0.952801,0.002290
64,0.010000,0.100000,0.950000,50,0.952432,0.002288
64,0.010000,0.100000,0.950000,55,0.952153,0.002286
64,0.010000,0.100000,0.950000,60,0.951939,0.002284
64,0.010000,0.100000,0.950000,65,0.951775,0.002282
64,0.010000,0.100000,0.950000,70,0.951648,0.002279
64,0.010000,0.100000,0.950000,75,0.951547,0.002276
64,0.010000,0.100000,0.950000,80,0.951467,0.002274
64,0.010000,0.100000,0.950000,85,0.951402,0.002273
64,0.010000,0.100000,0.950000,90,0.951349,0.002272
64,0.010000,0.100000,0.950000,95,0.951308,0.002271
64,0.010000,0.100000,0.950000,100,0.951277,0.002271
64,0.010000,0.100000,0.975000,5,0.973121,0.002556
64,0.010000,0.100000,0.975000,10,0.964198,0.002415
64,0.010000,0.100000,0.975000,15,0.959562,0.002381
64,0.010000,0.100000,0.975000,20,0.956893,0.002347
64,0.010000,0.100000,0.975000,25,0.955161,0.002323
64,0.010000,0.100000,0.975000,30,0.953871,0.002299
64,0.010000,0.100000,0.975000,35,0.952888,0.002273
64,0.010000,0.100000,0.975000,40,0.952158,0.002252
64,0.010000,0.100000,0.975000,45,0.951661,0.002237
64,0.010000,0.100000,0.975000,50,0.951380,0.002226
64,0.010000,0.100000,0.975000,54,0.950091,0.000000
64,0.010000,0.100000,0.975000,55,0.951415,0.002302
64,0.010000,0.100000,0.975000,56,0.951394,0.002108
64,0.010000,0.100000,0.975000,57,0.952208,0.002561
64,0.010000,0.100000,0.975000,58,0.949245,0.000000
64,0.010000,0.100000,1.000000,5,0.972728,0.002490
64,0.010000,0.100000,1.000000,10,0.963414,0.002338
64,0.010000,0.100000,1.000000,15,0.959061,0.002314
64,0.010000,0.100000,1.000000,20,0.957149,0.002306
64,0.010000,0.100000,1.000000,25,0.956413,0.002234
64,0.010000,0.100000,1.000000,26,0.956071,0.002455
64,0.010000,0.100000,1.000000,27,0.955233,0.000544
64,0.010000,0.100000,1.000000,28,0.959291,0.000751
64,0.020000,0.001000,0.750000,4,0.958713,0.002175
64,0.020000,0.001000,0.750000,5,0.957319,0.000712
64,0.020000,0.001000,0.775000,4,0.958959,0.001928
64,0.020000,0.001000,0.800000,4,0.959539,0.002001
64,0.020000,0.001000,0.825000,4,0.960266,0.001978
64,0.020000,0.001000,0.850000,4,0.961248,0.001955
64,0.020000,0.001000,0.875000,3,0.961766,0.000000
64,0.020000,0.001000,0.875000,4,0.962312,0.002037
64,0.020000,0.001000,0.900000,3,0.962701,0.001869
64,0.020000,0.001000,0.900000,4,0.963795,0.002467
64,0.020000,0.001000,0.925000,3,0.963542,0.002255
64,0.020000,0.001000,0.950000,3,0.963658,0.002216
64,0.020000,0.001000,0.975000,3,0.964021,0.002240
64,0.020000,0.001000,1.000000,3,0.964276,0.002314
64,0.020000,0.002000,0.750000,4,0.956876,0.000000
64,0.020000,0.002000,0.750000,5,0.957464,0.002073
64,0.020000,0.002000,0.775000,4,0.958608,0.002078
64,0.020000,0.002000,0.775000,5,0.957130,0.000624
64,0.020000,0.002000,0.800000,4,0.958852,0.002005
64,0.020000,0.002000,0.825000,4,0.959595,0.002020
64,0.020000,0.002000,0.850000,4,0.960407,0.001976
64,0.020000,0.002000,0.875000,4,0.961251,0.001984
64,0.020000,0.002000,0.900000,4,0.962266,0.001990
64,0.020000,0.002000,0.925000,3,0.961980,0.000627
64,0.020000,0.002000,0.925000,4,0.963850,0.002322
64,0.020000,0.002000,0.950000,3,0.963583,0.002227
64,0.020000,0.002000,0.975000,3,0.963755,0.002147
64,0.020000,0.002000,1.000000,3,0.964005,0.002277
64,0.020000,0.005000,0.750000,5,0.955361,0.002048
64,0.020000,0.005000,0.750000,6,0.954363,0.000632
64,0.020000,0.005000,0.775000,5,0.956083,0.001899
64,0.020000,0.005000,0.800000,5,0.956969,0.001864
64,0.020000,0.005000,0.825000,4,0.957914,0.002557
64,0.020000,0.005000,0.825000,5,0.957910,0.001944
64,0.020000,0.005000,0.850000,4,0.958874,0.002096
64,0.020000,0.005000,0.850000,5,0.957726,0.000000
64,0.020000,0.005000,0.875000,4,0.959435,0.002054
64,0.020000,0.005000,0.900000,4,0.960128,0.002063
64,0.020000,0.005000,0.925000,4,0.960891,0.002067
64,0.020000,0.005000,0.950000,3,0.962577,0.000000
64,0.020000,0.005000,0.950000,4,0.961811,0.002222
64,0.020000,0.005000,0.975000,3,0.962037,0.000703
64,0.020000,0.005000,0.975000,4,0.963176,0.002439
64,0.020000,0.005000,1.000000,3,0.963025,0.001987
64,0.020000,0.005000,1.000000,4,0.964180,0.002629
64,0.020000,0.010000,0.750000,5,0.952994,0.002067
64,0.020000,0.010000,0.750000,8,0.952515,0.001763
64,0.020000,0.010000,0.750000,9,0.952075,0.002682
64,0.020000,0.010000,0.775000,5,0.953558,0.001875
64,0.020000,0.010000,0.775000,6,0.952321,0.000346
64,0.020000,0.010000,0.775000,7,0.953722,0.001990
64,0.020000,0.010000,0.800000,5,0.954346,0.002037
64,0.020000,0.010000,0.800000,6,0.954346,0.002037
64,0.020000,0.010000,0.825000,5,0.955253,0.001973
64,0.020000,0.010000,0.825000,6,0.954813,0.001919
64,0.020000,0.010000,0.850000,5,0.956091,0.002027
64,0.020000,0.010000,0.875000,5,0.956858,0.002061
64,0.020000,0.010000,0.900000,4,0.957434,0.000000
64,0.020000,0.010000,0.900000,5,0.957915,0.002157
64,0.020000,0.010000,0.925000,4,0.958856,0.002099
64,0.020000,0.010000,0.925000,5,0.959067,0.002139
64,0.020000,0.010000,0.950000,4,0.959575,0.002091
64,0.020000,0.010000,0.975000,4,0.960223,0.002104
64,0.020000,0.010000,1.000000,4,0.961016,0.002139
64,0.020000,0.020000,0.750000,5,0.952896,0.002138
64,0.020000,0.020000,0.750000,10,0.949097,0.002128
64,0.020000,0.020000,0.750000,15,0.947893,0.002157
64,0.020000,0.020000,0.750000,20,0.947544,0.002145
64,0.020000,0.020000,0.750000,25,0.947455,0.002136
64,0.020000,0.020000,0.750000,26,0.946405,0.000000
64,0.020000,0.020000,0.750000,27,0.950370,0.000000
64,0.020000,0.020000,0.750000,28,0.946014,0.000375
64,0.020000,0.020000,0.750000,29,0.947154,0.002537
64,0.020000,0.020000,0.750000,30,0.948059,0.001908
64,0.020000,0.020000,0.750000,34,0.946489,0.000000
64,0.020000,0.020000,0.775000,5,0.952809,0.002069
64,0.020000,0.020000,0.775000,10,0.949308,0.002042
64,0.020000,0.020000,0.775000,15,0.948246,0.002124
64,0.020000,0.020000,0.775000,20,0.947829,0.002128
64,0.020000,0.020000,0.775000,25,0.947700,0.002106
64,0.020000,0.020000,0.775000,29,0.946428,0.000000
64,0.020000,0.020000,0.775000,30,0.947806,0.002173
64,0.020000,0.020000,0.775000,31,0.951113,0.000000
64,0.020000,0.020000,0.775000,32,0.947870,0.002197
64,0.020000,0.020000,0.775000,35,0.946696,0.000000
64,0.020000,0.020000,0.775000,36,0.946696,0.000000
64,0.020000,0.020000,0.800000,5,0.952806,0.002083
64,0.020000,0.020000,0.800000,10,0.949967,0.002035
64,0.020000,0.020000,0.800000,15,0.949604,0.002070
64,0.020000,0.020000,0.800000,20,0.949293,0.002121
64,0.020000,0.020000,0.800000,25,0.949159,0.002103
64,0.020000,0.020000,0.800000,30,0.949108,0.002085
64,0.020000,0.020000,0.800000,31,0.947379,0.000384
64,0.020000,0.020000,0.800000,32,0.950057,0.001726
64,0.020000,0.020000,0.800000,33,0.948749,0.000000
64,0.020000,0.020000,0.800000,34,0.949715,0.002605
64,0.020000,0.020000,0.800000,35,0.950286,0.002119
64,0.020000,0.020000,0.800000,39,0.948162,0.000000
64,0.020000,0.020000,0.825000,5,0.953087,0.002032
64,0.020000,0.020000,0.825000,9,0.951486,0.001353
64,0.020000,0.020000,0.825000,10,0.951278,0.002405
64,0.020000,0.020000,0.850000,5,0.953485,0.002076
64,0.020000,0.020000,0.850000,7,0.950787,0.000000
64,0.020000,0.020000,0.850000,8,0.953193,0.002029
64,0.020000,0.020000,0.850000,9,0.950122,0.000000
64,0.020000,0.020000,0.875000,5,0.954170,0.002008
64,0.020000,0.020000,0.875000,6,0.951536,0.000000
64,0.020000,0.020000,0.875000,7,0.954243,0.001901
64,0.020000,0.020000,0.900000,5,0.954998,0.002048
64,0.020000,0.020000,0.900000,6,0.954998,0.002048
64,0.020000,0.020000,0.925000,5,0.956025,0.002056
64,0.020000,0.020000,0.925000,6,0.956403,0.002056
64,0.020000,0.020000,0.950000,5,0.956825,0.002091
64,0.020000,0.020000,0.950000,6,0.955167,0.000000
64,0.020000,0.020000,0.975000,5,0.957566,0.002220
64,0.020000,0.020000,1.000000,5,0.958424,0.002137
64,0.020000,0.050000,0.750000,5,0.959247,0.002285
64,0.020000,0.050000,0.750000,10,0.954291,0.002236
64,0.020000,0.050000,0.750000,15,0.953026,0.002238
64,0.020000,0.050000,0.750000,20,0.952733,0.002236
64,0.020000,0.050000,0.750000,25,0.952636,0.002240
64,0.020000,0.050000,0.750000,30,0.952617,0.002242
64,0.020000,0.050000,0.750000,31,0.952627,0.002739
64,0.020000,0.050000,0.750000,32,0.955650,0.000000
64,0.020000,0.050000,0.750000,33,0.951563,0.000866
64,0.020000,0.050000,0.750000,35,0.951016,0.000000
64,0.020000,0.050000,0.775000,5,0.958837,0.002223
64,0.020000,0.050000,0.775000,10,0.953579,0.002181
64,0.020000,0.050000,0.775000,15,0.951962,0.002186
64,0.020000,0.050000,0.775000,20,0.951526,0.002186
64,0.020000,0.050000,0.775000,25,0.951377,0.002184
64,0.020000,0.050000,0.775000,30,0.951330,0.002186
64,0.020000,0.050000,0.775000,32,0.950129,0.000000
64,0.020000,0.050000,0.775000,33,0.954262,0.000000
64,0.020000,0.050000,0.775000,34,0.951318,0.002693
64,0.020000,0.050000,0.775000,35,0.950975,0.001757
64,0.020000,0.050000,0.775000,36,0.951220,0.001886
64,0.020000,0.050000,0.775000,38,0.949990,0.000000
64,0.020000,0.050000,0.800000,5,0.958384,0.002279
64,0.020000,0.050000,0.800000,10,0.952955,0.002254
64,0.020000,0.050000,0.800000,15,0.951039,0.002253
64,0.020000,0.050000,0.800000,20,0.950371,0.002259
64,0.020000,0.050000,0.800000,25,0.950153,0.002255
64,0.020000,0.050000,0.800000,30,0.950058,0.002254
64,0.020000,0.050000,0.800000,35,0.950031,0.002256
64,0.020000,0.050000,0.800000,36,0.948799,0.000000
64,0.020000,0.050000,0.800000,37,0.952870,0.000000
64,0.020000,0.050000,0.800000,38,0.950032,0.002818
64,0.020000,0.050000,0.800000,40,0.949698,0.001842
64,0.020000,0.050000,0.800000,43,0.948747,0.000000
64,0.020000,0.050000,0.825000,5,0.958119,0.002285
64,0.020000,0.050000,0.825000,10,0.952481,0.002216
64,0.020000,0.050000,0.825000,15,0.950373,0.002234
64,0.020000,0.050000,0.825000,20,0.949404,0.002245
64,0.020000,0.050000,0.825000,25,0.949039,0.002244
64,0.020000,0.050000,0.825000,30,0.948887,0.002237
64,0.020000,0.050000,0.825000,35,0.948816,0.002237
64,0.020000,0.050000,0.825000,40,0.948794,0.002238
64,0.020000,0.050000,0.825000,42,0.951854,0.000000
64,0.020000,0.050000,0.825000,43,0.947014,0.000385
64,0.020000,0.050000,0.825000,44,0.952508,0.000000
64,0.020000,0.050000,0.825000,45,0.948411,0.001886
64,0.020000,0.050000,0.825000,48,0.947438,0.000000
64,0.020000,0.050000,0.850000,5,0.957893,0.002258
64,0.020000,0.050000,0.850000,10,0.952198,0.002158
64,0.020000,0.050000,0.850000,15,0.949966,0.002167
64,0.020000,0.050000,0.850000,20,0.948786,0.002186
64,0.020000,0.050000,0.850000,25,0.948202,0.002187
64,0.020000,0.050000,0.850000,30,0.947944,0.002179
64,0.020000,0.050000,0.850000,35,0.947821,0.002170
64,0.020000,0.050000,0.850000,40,0.947759,0.002168
64,0.020000,0.050000,0.850000,45,0.947736,0.002168
64,0.020000,0.050000,0.850000,46,0.946410,0.000000
64,0.020000,0.050000,0.850000,48,0.950600,0.000000
64,0.020000,0.050000,0.850000,49,0.945974,0.000407
64,0.020000,0.050000,0.850000,50,0.948056,0.002232
64,0.020000,0.050000,0.850000,51,0.948129,0.002035
64,0.020000,0.050000,0.850000,55,0.946505,0.000000
64,0.020000,0.050000,0.875000,5,0.957771,0.002257
64,0.020000,0.050000,0.875000,10,0.952246,0.002116
64,0.020000,0.050000,0.875000,15,0.950073,0.002104
64,0.020000,0.050000,0.875000,20,0.948919,0.002155
64,0.020000,0.050000,0.875000,25,0.948283,0.002196
64,0.020000,0.050000,0.875000,30,0.947933,0.002209
64,0.020000,0.050000,0.875000,35,0.947742,0.002203
64,0.020000,0.050000,0.875000,40,0.947642,0.002192
64,0.020000,0.050000,0.875000,45,0.947585,0.002186
64,0.020000,0.050000,0.875000,50,0.947559,0.002185
64,0.020000,0.050000,0.875000,52,0.946112,0.000000
64,0.020000,0.050000,0.875000,53,0.946647,0.000000
64,0.020000,0.050000,0.875000,54,0.950553,0.000000
64,0.020000,0.050000,0.875000,55,0.947455,0.002259
64,0.020000,0.050000,0.875000,56,0.945586,0.000077
64,0.020000,0.050000,0.875000,57,0.949282,0.001943
64,0.020000,0.050000,0.875000,59,0.950558,0.000000
